name;frameTime;F0final_sma;F0final_sma_de;audspec_lengthL1norm_sma;audspec_lengthL1norm_sma_de;jitterDDP_sma;jitterDDP_sma_de;jitterLocal_sma;jitterLocal_sma_de;logHNR_sma;logHNR_sma_de;pcm_fftMag_fband1000-4000_sma;pcm_fftMag_fband1000-4000_sma_de;pcm_fftMag_fband250-650_sma;pcm_fftMag_fband250-650_sma_de;pcm_fftMag_mfcc_sma[10];pcm_fftMag_mfcc_sma[11];pcm_fftMag_mfcc_sma[12];pcm_fftMag_mfcc_sma[13];pcm_fftMag_mfcc_sma[14];pcm_fftMag_mfcc_sma[15];pcm_fftMag_mfcc_sma[16];pcm_fftMag_mfcc_sma[1];pcm_fftMag_mfcc_sma[2];pcm_fftMag_mfcc_sma[3];pcm_fftMag_mfcc_sma[4];pcm_fftMag_mfcc_sma[5];pcm_fftMag_mfcc_sma[6];pcm_fftMag_mfcc_sma[7];pcm_fftMag_mfcc_sma[8];pcm_fftMag_mfcc_sma[9];pcm_fftMag_mfcc_sma_de[10];pcm_fftMag_mfcc_sma_de[11];pcm_fftMag_mfcc_sma_de[12];pcm_fftMag_mfcc_sma_de[13];pcm_fftMag_mfcc_sma_de[14];pcm_fftMag_mfcc_sma_de[15];pcm_fftMag_mfcc_sma_de[16];pcm_fftMag_mfcc_sma_de[1];pcm_fftMag_mfcc_sma_de[2];pcm_fftMag_mfcc_sma_de[3];pcm_fftMag_mfcc_sma_de[4];pcm_fftMag_mfcc_sma_de[5];pcm_fftMag_mfcc_sma_de[6];pcm_fftMag_mfcc_sma_de[7];pcm_fftMag_mfcc_sma_de[8];pcm_fftMag_mfcc_sma_de[9];pcm_fftMag_psySharpness_sma;pcm_fftMag_psySharpness_sma_de;pcm_fftMag_spectralEntropy_sma;pcm_fftMag_spectralEntropy_sma_de;pcm_fftMag_spectralFlatness_sma;pcm_fftMag_spectralFlatness_sma_de;pcm_fftMag_spectralFlux_sma;pcm_fftMag_spectralFlux_sma_de;pcm_fftMag_spectralHarmonicity_sma;pcm_fftMag_spectralHarmonicity_sma_de;pcm_fftMag_spectralKurtosis_sma;pcm_fftMag_spectralKurtosis_sma_de;pcm_fftMag_spectralRollOff25.0_sma;pcm_fftMag_spectralRollOff25.0_sma_de;pcm_fftMag_spectralRollOff50.0_sma;pcm_fftMag_spectralRollOff50.0_sma_de;pcm_fftMag_spectralRollOff75.0_sma;pcm_fftMag_spectralRollOff75.0_sma_de;pcm_fftMag_spectralRollOff90.0_sma;pcm_fftMag_spectralRollOff90.0_sma_de;pcm_fftMag_spectralSkewness_sma;pcm_fftMag_spectralSkewness_sma_de;pcm_fftMag_spectralVariance_sma;pcm_fftMag_spectralVariance_sma_de;pcm_zcr_sma;pcm_zcr_sma_de;shimmerLocal_sma;shimmerLocal_sma_de;voicingFinalUnclipped_sma;voicingFinalUnclipped_sma_de
'IITM_CLU_02269_0_बैंजामिन.wav';0.0;192.67676166666664;0.08021657688833335;0.9439918283333334;0.007960071099999995;0.020927318716666667;-2.8118056435000008e-05;0.02304014325;-1.0698646081000008e-05;11.722271550000004;0.036450222090000005;0.05640258451766668;8.901158116666317e-06;1.113932894233333;0.008155214040000008;-4.347649913833334;-19.892516533333325;-12.274894750000003;-14.620008449999997;-12.382722816666668;-9.83314056166667;-12.679064651;33.52705057166666;21.597891731666664;36.53478150000001;-0.7716474699999994;-10.06169385;-5.558075541666665;-8.892522681666668;-21.696884259999997;-10.81654931666667;0.09738376999999994;0.16215549683333338;0.150159923;0.13844112983333332;0.13090032290000003;0.051217181500000014;-0.06982354466666667;0.0905876886166667;0.03700132233333308;-0.004261880166666563;-0.17571217900000013;-0.3754278316666666;-0.4283408385;-0.23916513249999988;-0.24377254585;-0.1898354823333333;0.2819335866666667;0.00044929816499999955;2.1565265499999997;0.0014618454166666652;0.0015174146043333337;-9.877391000000212e-07;0.48527121333333334;0.003759763716666661;2.2428321643333335;0.03554064350000002;1711.6347320000002;-113.2059047833333;189.58333166666668;0.48611109999999996;208.85416833333332;0.034722100000000214;304.1666633333333;0.48611074999999876;450.00001333333336;0.20833523333333304;20.142958933333333;-0.7156952976666667;199565.8273383334;21.445623166665293;0.05212499916666665;-9.027776416666685e-05;0.12676556836666658;-0.0003039953008333336;0.7854645549999998;0.00010084976764999995
'IITM_CLU_02269_1_फ़्रैंकलिन.wav';0.0;163.9579196078431;-0.006782140182352941;0.7225504098039215;0.008437930790196082;0.023976179470588235;-0.00010155350911764708;0.03241588507843137;-0.00012636442478431367;-1.8304387919607799;0.34167169703392153;0.01166736803137255;2.7926401686275546e-06;0.6276429729733334;0.012658342109803928;-1.022652947058824;-13.753155486274508;-2.984748649019607;-11.193680764705881;-7.940846703921568;-1.3578273333333335;-11.320685156862746;29.82121358823528;21.364091823529407;37.157529372549014;1.7308283725490197;-9.739449888235292;-9.097613194117647;-8.47285764117647;-17.147375155098043;-10.165386527450979;-0.14234134901960782;0.10783973607843134;0.08198549745098047;0.05509163215686279;-0.04898697176470593;0.0727595043156863;0.00500340960784317;0.7572851609803922;0.32019906862745107;0.20202714509803937;-0.19332135490196067;-0.18668864450980394;-0.4061717713725491;-0.1715375896078432;-0.19772999803921565;-0.38385029509803914;0.43916300000000014;-0.009416663186862744;2.755871215686275;-0.036848207078431346;0.023480514375490202;-0.001253478868058824;0.4519096084313726;0.0041290166203921605;1.369302918458823;0.035392043009803933;734.9942772352939;13.49858127450981;292.89215098039216;0.2859437254901996;458.33332156862747;-2.532680960784313;710.7843392156864;-25.89869388235294;1021.4460647058822;-47.67156007843138;15.337795378431366;0.12490420784313722;583738.8481960784;-51463.93329325493;0.07740196078431369;-0.0031813731585542057;0.158806329727451;-0.0006036021259666667;0.7542148019607839;0.0007645671098000004
'IITM_CLU_02269_2_ने.wav';0.0;160.10128666666665;-0.15100737315333335;0.69491172;-0.031526865906666666;0.011208272133333332;1.4546711333333332e-05;0.012616122533333333;-8.655720666666663e-06;19.386033333333334;-0.18810114046666662;0.01294673144;-4.6782239999999834e-05;0.6291412194666665;-0.049537315333333325;9.587985546666665;-9.532162466666668;8.3582509;-3.425235;-12.673525133333333;-2.3388003599999996;-10.425001066666669;35.94737599999999;32.16842133333333;57.28866933333334;-11.712878473333335;-13.114804333333334;11.276973;-20.154321333333332;-19.26854266666667;8.907543593333335;-0.38224098666666656;-0.8885759546666665;0.9044569146666668;-0.16858949533333334;-0.6994281466666666;0.4051395101333333;-0.14371356933333332;-0.4977683873333334;0.011028479999999992;1.7834678546666667;-0.7836155599999998;0.28512594;2.847093135333333;-0.6363715199999999;0.13787297733333342;1.6630768666666669;0.21327439333333334;-0.003464153444666667;2.2410268666666666;-0.02742628633333333;0.0002570229253333334;-2.8886010000000013e-06;0.3823098;0.0074012087999999945;1.031346506;-0.0695818394;489.2737426666666;2.0207706666666754;151.38888666666668;-1.1805556000000001;168.75;-2.0833333333333335;215.97222000000002;-1.8750008000000014;272.9166666666667;-10.555556066666668;16.441104266666663;0.8037088900000001;28659.66413333333;250.30352666666695;0.026555555333333335;-0.00024444454466666634;0.05268876266666666;8.4928618e-05;0.7586283933333334;-0.0002807715206666667
'IITM_CLU_02269_3_सबसे.wav';0.0;106.6891710526316;-0.03697772022947368;0.6123114052631579;0.030494744500000004;0.01876041721052632;-0.00018345162473684212;0.03619092334210526;-0.0004608571151842107;-46.191606257894726;0.5496325540263157;0.037949257933421056;0.002616649692381579;0.6328550346727632;0.08209033600889735;3.9379798289473684;-3.29912;-5.7351122973684205;-10.198644202631577;-8.277175445;0.6092668915789472;-8.055798815789476;6.483431447368423;16.119581368157895;10.85288417631579;5.206830784210525;-10.321214671052633;1.9048742210526317;-1.1747356315789481;-8.366061089736842;0.19361522105263082;-0.2669186499999997;-1.2407275736842105;-0.2557107889473685;-0.5250545578947371;-0.6160885994578945;-0.5354863955000001;-0.3288589947368421;1.0582675815789475;-0.18072011144736821;1.4332312531578948;-1.2056372710526313;-0.8161739013157894;-0.8009705342105263;-0.9363078105263158;-1.2779381131578949;-0.6995024865789473;2.188920705263158;-0.07318678081578948;3.9580666052631592;-0.08176923360526317;0.03529090405263158;-0.0032180077747368425;0.3719655094736842;0.012552911821052627;0.6696629932789474;0.08441688874473682;692.979324894737;1.7072990368421368;2773.8486676315792;-48.90354715789474;3237.39035;-153.31690589473683;3540.0220000000004;-168.0921006052632;3837.1709973684215;-169.98358939473687;6.625833913157893;0.2179605352631579;1634989.8672894733;-199310.58109999998;0.3952412310526317;-0.010236837578947371;0.11022189289473684;0.00022499636842105258;0.49270796842105263;0.00016813206552631572
'IITM_CLU_02269_4_पहले.wav';0.0;150.46682954545457;-0.022677192845454542;0.7293820877272726;-0.0008672591136363549;0.024713815113636364;-0.00014462060859090907;0.03505970936363636;-0.0002967598734545453;3.042834390909091;0.3881009208045455;0.018991214510077268;1.3589808181820724e-06;0.5363365137236363;-1.9683325000007827e-05;7.754306891590907;-13.070412636363635;-1.7292938000000007;-10.065652459090911;-13.626922681818183;-5.034043936363636;-9.986177856818182;32.978432954545454;25.388526288636367;50.84119090909092;-4.751284197727274;-15.840524954545453;4.553885027045454;-5.938123795454545;-18.638896954545455;1.8378684322727272;0.1751150211363637;0.16001175931818173;0.4117770313636362;0.011147095454545442;-0.17891010154545456;0.06760790249999993;-0.13391285590909086;-0.05960912449999993;0.05556584418181821;0.47536981840909115;-0.2640489318181818;-0.07307629750000007;0.4878357772727272;-0.23313509136363633;0.11786463636363642;0.5998557720454546;0.24911721136363638;-0.0009363509590909089;2.360720272727272;-0.005019209636363636;0.0033838951681818188;-1.831723227272794e-06;0.3570111872727272;-0.0005113460227272722;1.5517036803479543;-0.000684131622727271;726.514714318182;-60.84037881136363;160.74811590909087;-0.7575757954545452;194.60227500000002;-0.8996212954545455;285.5113636363636;-1.1837134090909072;379.9715954545455;-0.8522715909090915;19.330635249999993;-0.3056290636363636;96420.4523181818;129.9947572727309;0.03905303113636364;-0.00017045468863636346;0.11387030568181816;-0.0009635522236363637;0.7489959659090908;0.00011335470245454546
'IITM_CLU_02269_5_नॉर्दर्न.wav';0.0;200.41813750000003;0.07684068081071427;1.1772607857142854;0.00957108597017857;0.014631829660714291;-1.5165255875000044e-06;0.016832678285714286;5.647232035714286e-06;18.93930608928571;0.05116939561785715;0.27830813556125006;1.2253631982141267e-05;1.0784407207142856;0.04146559583214286;-6.572078580892857;-17.992003069642855;-9.718524957142858;-18.28258375;-14.19343319642857;-4.702416371428572;-10.758612839285714;39.70629160714287;13.889773100535717;19.925528696428568;-10.738596964285708;5.289059160714285;-2.733541503571427;-13.143150921428568;-13.34456310714286;-10.168532636964292;-0.12074568267857146;-0.12492504232142879;-0.16482302464285706;-0.2734654914285715;-0.36107621499999987;-0.3033642664285714;-0.23159458285714282;0.03741855003571428;-0.08537721785714314;-0.09890223750000018;-0.14553007858214342;-0.2507820882142857;-0.22021817142857117;-0.24891002446428576;-0.11269615214285712;-0.1324718039285714;0.3110424142857143;0.0006670056482142854;2.5156861071428582;-0.009125361964285723;0.0006136032860714287;-1.980145249999998e-06;0.4338582589285714;0.0011677334285714273;2.174950993035714;0.05174771524999999;2070.5355225357143;8.25185426785714;191.96428571428572;1.1160714285714286;208.14732142857142;0.558035892857143;386.7187517857143;0.613839267857144;536.8303535714286;-0.14880905357143112;20.289504392857143;-0.026244360178571572;56594.33223214287;-43.623850928570754;0.04008928571428573;-0.0005238096124999999;0.12784045910714284;-0.0011989050486249989;0.8048088035714286;0.00013180820726785714
'IITM_CLU_02269_6_लाइट्स.wav';0.0;91.91097435897434;-0.12805847897435899;0.7963909138461539;-0.012999099000000007;0.010525053435897434;-1.1169343315384616e-05;0.015363078205128207;1.977498948717949e-06;-42.92382533333333;-0.10081255646153844;0.057808974254935905;-2.6071747435897214e-05;0.5610062834051284;-0.031869940663025634;-0.0588567428205123;-10.256044994871791;3.156931874102564;-9.496329561282051;-7.911753695641025;0.037947443589743675;-9.201145713333334;24.016302102564104;16.08995117948718;38.59396987435897;-8.362338835897438;-9.311949243846156;1.098445274358974;-7.794488810256412;-14.69577748205128;-4.919264320512821;0.6433762379487179;0.39527129230769226;-0.2387177697435898;0.41403963538461536;0.4370066397435899;0.3040873597435898;0.5107073153846152;-1.3664931974358974;-0.20831354333333324;-1.1395709494871795;0.858111076923077;0.08751022820512819;0.8073851220512821;1.0515511348717952;0.6275009407692307;0.5632721005128207;0.7812645692307694;0.10644868453384614;3.339863128205129;0.08584868846153847;0.01781638818102564;0.001387616147676923;0.37941470564102564;-0.0006942499848717941;0.9948852283110259;-0.09345287506153846;455.07897189743574;-40.483433651282056;779.914558974359;162.12607794871795;989.583317948718;167.17413784615385;1218.2157794871794;171.5812092051282;1562.7670615384616;172.80983105128203;9.995880423076924;-0.7366674217948719;790623.8488974359;52101.74745128205;0.13758546410256411;0.018311963217948722;0.06445558364102565;-2.044914256410258e-05;0.6444671153846153;-0.00023938888882051284
'IITM_CLU_02269_7_के.wav';0.0;141.112225;-0.07859825125;0.6505092375000001;0.094247973825;0.052121512499999995;0.0;0.06655183750000002;0.0;-21.834490125000002;3.600013684;0.032983697374999996;0.0062804679;0.652493417675;0.177736516925;14.392403625;-18.5800365;6.536464625;-1.270248675;-5.120196625;0.07790998749999986;-4.30826955875;12.04682325;15.176695125;44.69420375;-19.48397125;-20.99882;6.4138591625000005;-7.4453815;-35.321383749999995;9.7799142625;1.3333499249999998;-2.6182828875000004;-0.83552324625;-0.51118347125;-1.8619850550000003;-0.45790008749999994;-1.4766146500000001;5.224260875000001;3.1926125125;5.788518075000001;-1.8566842500000003;-1.90286885;-3.5026702375;-2.1913783749999998;-1.7188427875;-2.17656512375;0.922080275;-0.18270018375000002;4.042406;-0.34660355812500004;0.04094001941250001;-0.0100973059075;0.38659080875;0.04663810025000001;0.770518972625;0.2533088429125;31.83330875;9.960312049999999;1140.625;-315.494808375;1191.4061625000002;-322.78645412500003;1404.947875;-331.77082462499993;2179.6873750000004;-413.93237374999995;4.0714818;0.9590561125000001;798468.7125;-130867.54125000001;0.22010417999999998;-0.025354168749999996;0.18237436;0.0;0.7361566249999999;0.0085301871875
'IITM_CLU_02269_8_सिद्धांत.wav';0.0;132.41175937499997;-0.004848926149999998;0.6926642365625002;-0.0037621394249999964;0.015420014124999997;-9.426244268906245e-05;0.02231028645312501;-0.00014003140947812498;-13.834267387499994;0.2050246752421875;0.1215435690731875;-2.387328265624233e-06;0.19679386686906247;-8.830477459374863e-05;-5.615124928125;-10.5191139546875;-6.858473617187499;-11.249076921874998;-9.16785240484375;-2.6835023749999998;-9.442900843749998;27.408021171875;22.065458920312494;26.02429942187499;10.8170752265625;8.2043196125;6.142684542187502;-5.607929485624999;-10.428258520312507;-7.325701971406252;0.004717886875000025;0.01578807843749995;0.2538683801562501;0.03462816859374997;0.0824600244375;0.06574935093749996;0.10792591921874993;-0.006473871874999981;-0.311103564359375;-0.06621085718749992;-0.3904069834375002;0.054077446875;-0.3387378873437502;-0.14973299234374995;-0.18924701812500005;-0.05106827468750001;0.7579284890625;0.0030071461078124972;2.602614000000001;0.02300703721468749;0.013174469014999997;0.0008502391367156251;0.35341892437500005;-0.004508622906874999;1.2292854092500003;-0.00781883940015626;2099.602888234375;-7.292020639062466;833.4960921874999;0.21161612500001437;1068.8476609375;-2.8971138437499686;1143.3919125;5.485004812500007;1350.585953125;16.813151218749987;21.729638812499996;-0.207866615890625;676971.8398031251;10055.985090624996;0.14007812343750004;-0.0005455734499999987;0.11936248203124998;-0.00034226796228124996;0.7087216;-0.0001686810122968749
'IITM_CLU_02269_9_की.wav';0.0;154.20043076923076;-0.12836857615384614;0.5280165153846154;0.04786385769230769;0.029801590000000003;-0.0003940247046153846;0.02218057938461538;-0.00029235242;-16.332799984615384;1.9725878015384615;0.010172324669230768;0.0006474383384615384;0.3787199345692308;0.049399452822307684;-5.110316415384615;-11.672693823076921;10.071038615384616;-4.032358938461539;-6.957885461538463;-0.6488797692307694;-8.79413853076923;12.971607000000002;24.65367369230769;43.984459230769225;-13.768446307692308;-4.132605923076923;4.918503;-30.765609461538457;-29.57296;1.4332398461538471;-0.976846507692308;-1.0329642769230767;0.873044683076923;-0.3007711;-1.2090999815384615;-0.10222055800000006;-0.8856991538461538;1.5116377923076927;1.314950560769231;2.1326341153846147;-0.7312218769230773;-0.20927633692307687;-0.20144900769230764;-2.408486869230769;-0.23660838461538475;-0.214198876923077;0.8517996538461537;-0.04409161246153844;3.5192943076923076;-0.16723295307692304;0.036067992353846154;-0.0032071778858461537;0.3144919561538462;0.03599466;0.7003759327461538;0.10113643325384616;179.02200230769228;15.933098615384612;1004.0063615384616;-71.2339566923077;1218.75;-85.25642046153847;1500.0;-93.83011823076923;1850.9615230769234;-104.96790730769227;9.670744896923075;0.618156923076923;746853.2046153846;-41057.22353846153;0.18544871538461533;-0.01055769595384615;0.1765365730769231;-0.0002341104153846152;0.7124958461538462;0.006801604307692307
